Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Grade,Stress_Level_Category
Female,20,CS,0.3696739347869573,0.32927642547515834,0.5281760586862289,0.6648659463785515,0.6939715601842582,0.33599999999999997,0.5593118623724745,0.26799999999999996,no,yes,Bachelor's,,0.2222222222222222,0.1,D,Low
Female,20,CS,0.7385477095419085,0.7714238079359785,0.10420140046682226,0.49617192404510324,0.40516723412777905,0.976,0.9335867173434689,0.47200000000000003,no,yes,Master's,,0.7777777777777778,0.76,A,High
Female,20,CS,0.29385877175435093,0.916805601867289,0.13571190396798932,0.8075230092036814,0.030843180452633675,0.557,0.5179035807161434,0.932,no,yes,PhD,,0.8888888888888888,0.9,F,High
Female,21,CS,0.5747149429885976,0.8501167055685227,0.8137712570856952,0.8973589435774307,0.4129781694372123,0.889,0.8873774754950992,0.06399999999999999,no,yes,High School,,0.4444444444444444,0.31999999999999995,F,Medium
Female,20,CS,0.5085298950958791,0.7979326442147382,0.9294764921640546,0.49617192404510324,0.5501702383336672,0.5700000000000001,0.5205041008201641,0.184,no,yes,Bachelor's,,0.3333333333333333,0.4,A,Medium
Male,23,Engineering,0.11762352470494103,0.9871623874624873,0.199566522174058,0.8487394957983193,0.15141197676747453,0.19,0.5579115823164634,0.6240000000000001,no,yes,PhD,,0.2222222222222222,0.38000000000000006,C,Low
Male,21,Business,0.3300660132026407,0.6973991330443481,0.011170390130043376,0.10184073629451787,0.1836571199679552,0.975,0.36667333466693347,0.652,no,yes,PhD,,0.2222222222222222,0.4800000000000001,A,Low
Male,20,CS,0.5085298950958791,0.7512504168056019,0.3311103701233744,0.9243697478991596,0.4648507911075505,0.885,0.40008001600320076,0.16399999999999998,no,yes,High School,,0.8888888888888888,0.41999999999999993,C,High
Male,18,Business,0.5085298950958791,0.9831610536845614,0.03051017005668553,0.6246498599439775,0.3426797516523133,0.471,0.9331866373274654,0.948,yes,no,High School,,0.3333333333333333,0.38000000000000006,D,Medium
Female,18,CS,0.11962392478495706,0.007002334111370485,0.828276092030677,0.8695478191276509,0.44081714400160243,0.24300000000000002,0.22304460892178432,0.17600000000000002,yes,no,Master's,,0.1111111111111111,0.6599999999999999,F,Low
Male,19,CS,0.16323264652930594,0.6342114038012672,0.4916638879626541,0.6846738695478191,0.4608451832565594,0.223,0.12122424484896983,0.184,no,yes,High School,,0.3333333333333333,0.2800000000000001,D,Medium
Male,20,CS,0.640728145629126,0.7392464154718239,0.6420473491163722,0.20188075230092042,0.13959543360704987,0.806,0.8301660332066414,0.6359999999999999,no,yes,PhD,,0.2222222222222222,0.9399999999999998,B,Low
Male,20,Engineering,0.8133626725345069,0.9181393797932642,0.41163721240413464,0.49617192404510324,0.18085319447226123,0.06899999999999999,0.5769153830766153,0.42,no,yes,PhD,,0.4444444444444444,0.3,B,Medium
Female,21,Engineering,0.5085298950958791,0.8841280426808936,0.345615205068356,0.09103641456582627,0.8487883036250752,0.638,0.2844568913782758,0.028000000000000008,yes,yes,Master's,,0.3333333333333333,0.21999999999999992,A,Medium
Male,21,Engineering,0.5953190638127625,0.8422807602534177,0.2222407469156385,0.6960784313725491,0.1624273983577008,0.64,0.4322864572914584,0.92,no,yes,PhD,,0.1111111111111111,0.9800000000000001,A,Low
Female,24,Business,0.17043408681736352,0.9461487162387462,0.770756918972991,0.4091636654661865,0.6663328660124174,0.182,0.5249049809961993,0.07600000000000001,yes,yes,Bachelor's,,1.0,0.21999999999999992,F,High
Female,20,Engineering,0.31126225245049,0.5375125041680558,0.695731910636879,0.15186074429771915,0.4185860204286002,0.705,0.592118423684737,0.15600000000000003,yes,yes,PhD,,0.0,0.54,F,Low
Female,19,Engineering,0.020004000800160033,0.007002334111370485,0.3607869289763254,0.9795918367346936,0.9689565391548168,0.705,0.8209641928385677,0.8959999999999999,no,yes,PhD,,0.0,0.31999999999999995,F,Low
Male,20,Mathematics,0.7681536307261452,0.011003667889296374,0.32127375791930646,0.49617192404510324,0.0656919687562588,0.35,0.39427885577115424,0.276,no,yes,Bachelor's,,0.0,0.08000000000000007,A,Low
Female,23,CS,0.400880176035207,0.5448482827609203,0.0011670556852284141,0.8939575830332134,0.8309633486881635,0.483,0.6765353070614123,0.816,yes,yes,Master's,,0.2222222222222222,0.9600000000000002,B,Low
Male,21,CS,0.8161632326465293,0.4354784928309437,0.06352117372457489,0.7891156462585033,0.49148808331664323,0.833,0.8347669533906781,0.17200000000000004,yes,yes,PhD,,0.1111111111111111,0.38000000000000006,A,Low
Male,20,Business,0.7083416683336667,0.4513171057019005,0.6235411803934645,0.6922769107643055,0.004806729421189706,0.523,0.8437687537507501,0.04800000000000001,no,yes,PhD,,0.3333333333333333,0.64,A,Medium
Male,21,Engineering,0.8287657531506301,0.40046682227409125,0.5148382794264754,0.6552621048419367,0.26336871620268376,0.618,0.25405081016203246,0.23600000000000002,yes,yes,PhD,,0.2222222222222222,0.8600000000000001,A,Low
Female,20,CS,0.2854570914182837,0.9179726575525174,0.4349783261087029,0.10604241696678665,0.40757059883837365,0.413,0.3500700140028007,0.7440000000000001,yes,yes,PhD,,0.6666666666666666,0.5599999999999999,C,High
Female,22,CS,0.1850370074014803,0.35928642880960315,0.8277759253084361,0.9009603841536614,0.3140396555177247,0.15,0.5949189837967593,0.664,no,yes,PhD,,0.7777777777777778,0.72,D,High
Male,21,Engineering,0.9719943988797758,0.8564521507169056,0.504001333777926,0.8815526210484194,0.36230723012217114,0.998,0.8857771554310864,0.31200000000000006,no,yes,Bachelor's,,0.4444444444444444,0.78,B,Medium
Female,19,Engineering,0.7173434686937389,0.903134378126042,0.38462820940313436,0.7480992396958783,0.9172841978770279,0.532,0.7903580716143228,0.632,no,no,Master's,,0.5555555555555556,0.38000000000000006,A,Medium
Female,22,CS,0.5085298950958791,0.49966655551850614,0.16138712904301433,0.9277711084433774,0.36090526737432405,0.33599999999999997,0.5839167833566714,0.664,no,yes,PhD,,0.6666666666666666,0.6199999999999999,B,High
Female,23,Mathematics,0.013002600520103992,0.4471490496832276,0.8209403134378125,0.5532212885154062,0.4187863008211496,0.714,0.9837967593518703,0.5640000000000001,no,no,Master's,,0.8888888888888888,0.2,F,High
Male,20,Business,0.35427085417083415,0.7612537512504167,0.5763587862620873,0.4477791116446577,0.7616663328660126,0.621,0.43888777755551117,0.9359999999999999,no,yes,PhD,,0.0,0.05999999999999996,A,Low
Female,24,Engineering,0.742748549709942,0.7082360786928976,0.09253084361453813,0.9683873549419768,0.7943120368515922,0.233,0.842368473694739,0.792,yes,yes,PhD,,0.1111111111111111,0.9800000000000001,A,Low
Female,23,Engineering,0.07781556311262253,0.32860953651217073,0.6490496832277427,0.4643857543017205,0.08351692369317049,0.877,0.8183636727345469,0.816,no,yes,PhD,,0.0,0.1,C,Low
Male,21,Business,0.5673134626925386,0.10253417805935308,0.42514171390463484,0.6416566626650658,0.7043861405968357,0.071,0.907981596319264,0.424,no,yes,PhD,,0.8888888888888888,0.41999999999999993,A,High
Female,22,CS,0.4288857771554312,0.26492164054684897,0.8116038679559854,0.37314925970388163,0.48267574604446223,0.606,0.9875975195039007,0.684,no,yes,Bachelor's,,0.1111111111111111,0.05999999999999996,B,Low
Male,23,CS,0.01740348069613932,0.1310436812270757,0.9191397132377458,0.6366546618647457,0.13338674143801316,0.47800000000000004,0.49549909981996404,0.184,no,no,PhD,,0.1111111111111111,0.9199999999999999,C,Low
Female,19,Engineering,0.23584716943388676,0.29476492164054685,0.600700233411137,0.7202881152460984,0.26457039855798126,0.318,0.19543908781756356,0.29600000000000004,no,yes,PhD,,0.4444444444444444,0.1,D,Medium
Female,24,Business,0.2846569313862772,0.26192064021340444,0.7319106368789597,0.6248499399759905,0.04446224714600439,0.826,0.4606921384276857,0.504,no,yes,PhD,,0.8888888888888888,0.78,F,High
Female,21,CS,0.11162232446489308,0.6378792930976993,0.05668556185395129,0.5148059223689476,0.3601041458041259,0.6559999999999999,0.8537707541508301,0.816,no,yes,PhD,,0.2222222222222222,0.72,D,Low
Female,22,Mathematics,0.6315263052610522,0.9548182727575857,0.5605201733911304,0.30032012805122055,0.2551572201081515,0.759,0.8361672334466894,0.336,no,yes,Bachelor's,,1.0,0.040000000000000036,D,High
Female,23,Engineering,0.24224844968993797,0.6858952984328109,0.7555851950650215,0.6440576230492195,0.3821349889845784,0.41500000000000004,0.3358671734346869,0.44,no,yes,PhD,,0.7777777777777778,0.72,B,High
Female,22,CS,0.2774554910982197,0.9269756585528508,0.49699899966655553,0.9087635054021608,0.5806128580012017,0.942,0.04720944188837766,0.956,no,yes,PhD,,1.0,0.9600000000000002,D,High
Male,22,CS,0.5085298950958791,0.784428142714238,0.5936978992997666,0.007002801120448207,0.7328259563388746,0.34500000000000003,0.5097019403880775,0.284,no,yes,PhD,,0.0,0.5199999999999999,A,Low
Female,23,CS,0.46709341868373677,0.7280760253417806,0.8992997665888629,0.1340536214485795,0.6056479070698978,0.5309999999999999,0.47409481896379263,0.62,no,yes,PhD,,1.0,0.2800000000000001,D,High
Female,18,Business,0.3920784156831366,0.4141380460153385,0.19823274424808268,0.1198479391756703,0.6787502503504907,0.9339999999999999,0.08561712342468496,0.1,yes,yes,PhD,,0.1111111111111111,0.54,C,Low
Female,20,Mathematics,0.7237447489497899,0.3249416472157386,0.09819939979993332,0.9235694277711083,0.8662126977768878,0.08299999999999999,0.7947589517903579,0.41200000000000003,no,yes,PhD,,0.7777777777777778,0.11999999999999993,B,High
Male,21,Engineering,0.9095819163832768,0.8466155385128376,0.6908969656552183,0.6630652260904362,0.87442419387142,0.10900000000000001,0.28345669133826784,0.332,yes,yes,PhD,,0.0,0.9600000000000002,A,Low
Male,21,Mathematics,0.024804960992198477,0.9056352117372456,0.8231077025675225,0.9521808723489396,0.8614059683556982,0.994,0.645729145829166,0.011999999999999993,no,yes,Bachelor's,,0.8888888888888888,0.36,D,High
Male,24,Business,0.44808961792358465,0.45198399466488826,0.8507835945315104,0.49617192404510324,0.15281393951532138,0.9710000000000001,0.1012202440488098,0.5840000000000001,yes,yes,High School,,0.3333333333333333,0.45999999999999996,D,Medium
Female,24,Engineering,0.610722144428886,0.00900300100033343,0.6418806268756252,0.4619847939175671,0.25075105147206084,0.772,0.8607721544308863,0.332,no,yes,Bachelor's,,0.2222222222222222,0.4,A,Low
Female,24,Engineering,0.31846369273854785,0.7927642547515837,0.8334444814938311,0.792717086834734,0.5025035049068698,0.484,0.7391478295659131,0.252,no,yes,PhD,,0.2222222222222222,0.019999999999999928,D,Low
Male,21,Engineering,0.772354470894179,0.2850950316772258,0.7009003001000335,0.16106442577030805,0.35870218305627877,0.506,0.38827765553110627,0.892,yes,yes,PhD,,0.0,0.040000000000000036,A,Low
Male,22,Engineering,0.971394278855771,0.009836612204068078,0.08736245415138383,0.3815526210484192,0.1311836571199679,0.257,0.6293258651730346,0.22799999999999998,no,yes,PhD,,0.7777777777777778,0.5599999999999999,A,High
Male,24,CS,0.9433886777355471,0.8052684228076025,0.7622540846948982,0.49617192404510324,0.28760264370118166,0.433,0.1872374474894979,0.40399999999999997,yes,yes,PhD,,0.3333333333333333,0.5,B,Medium
Female,23,Engineering,0.2658531706341268,0.5175058352784262,0.17939313104368118,0.29851940776310526,0.9761666332866012,0.43099999999999994,0.9853970794158831,0.948,no,yes,Bachelor's,,0.0,0.9800000000000001,C,Low
Male,20,CS,0.22624524904981,0.6853951317105701,0.23674558186062025,0.37134853941576634,0.34688563989585414,0.036,0.7961592318463693,0.08,no,no,PhD,,0.4444444444444444,0.25999999999999995,F,Medium
Female,19,Business,0.9573914782956592,0.9149716572190729,0.3947982660886962,0.07823129251700672,0.41898658121369925,0.453,0.7889577915583117,0.94,yes,yes,Bachelor's,,1.0,0.36,A,High
Female,21,Business,0.4584916983396681,0.541347115705235,0.31460486828942974,0.19807923169267702,0.005808131383937497,0.48,0.1532306461292259,0.392,yes,yes,Bachelor's,,0.7777777777777778,0.9800000000000001,D,High
Female,23,CS,0.5085298950958791,0.5033344448149383,0.32177392464154714,0.3355342136854741,0.7198077308231525,0.666,0.01760352070414088,0.792,yes,yes,Bachelor's,,0.7777777777777778,0.040000000000000036,C,High
Male,20,CS,0.7069413882776554,0.2907635878626208,0.16938979659886622,0.7961184473789517,0.41357901061486096,0.516,0.5853170634126825,0.35600000000000004,no,yes,Master's,,1.0,0.64,A,High
Female,20,Engineering,0.5085298950958791,0.3052684228076025,0.2939313104368123,0.49617192404510324,0.10274384137792902,0.8619999999999999,0.1440288057611523,0.41600000000000004,no,yes,PhD,,0.2222222222222222,0.1,B,Low
Male,18,Engineering,0.26705341068213645,0.7967655885295098,0.01967322440813604,0.3467386954781912,0.9693570999399161,0.368,0.7803560712142428,0.436,no,yes,High School,,0.3333333333333333,0.9399999999999998,C,Medium
Male,23,CS,0.8791758351670332,0.44914971657219066,0.4729909969989997,0.06502601040416166,0.7778890446625277,0.41,0.41588317663532703,0.948,no,yes,PhD,,1.0,0.2800000000000001,A,High
Male,21,Engineering,0.16223244648929785,0.16355451817272426,0.768922974324775,0.557422969187675,0.7266172641698379,0.571,0.3384676935387079,0.552,no,yes,Bachelor's,,0.3333333333333333,0.82,D,Medium
Male,24,CS,0.5085298950958791,0.09453151050350118,0.8624541513837946,0.6114445778311325,0.9585419587422392,0.20299999999999999,0.07341468293658734,0.21600000000000003,no,yes,PhD,,0.2222222222222222,0.9199999999999999,A,Low
Female,22,CS,0.26905381076215246,0.4731577192397465,0.8207735911970657,0.8659463785514205,0.4073703184458243,0.393,0.995999199839968,0.612,no,yes,High School,,0.5555555555555556,0.8399999999999999,F,Medium
Female,24,CS,0.6069213842768553,0.4651550516838947,0.41663887962654206,0.8195278111244496,0.7190066092529543,0.686,0.9559911982396478,0.888,no,yes,High School,,0.2222222222222222,0.5599999999999999,C,Low
Female,20,CS,0.1228245649129826,0.6537179059686561,0.7307435811937312,0.2855142056822728,0.2058882435409574,0.41200000000000003,0.1314262852570514,0.21600000000000003,no,yes,Master's,,0.5555555555555556,0.9800000000000001,D,Medium
Female,20,Business,0.47149429885977195,0.47115705235078364,0.2879293097699233,0.13705482192877153,0.6975766072501502,0.907,0.33266653330666135,0.336,no,yes,PhD,,0.4444444444444444,0.68,F,Medium
Male,19,Mathematics,0.6273254650930187,0.14354784928309436,0.05551850616872288,0.15606242496998793,0.013418786300821186,0.615,0.39067813562712556,0.5720000000000001,no,yes,Bachelor's,,0.1111111111111111,0.78,F,Low
Male,24,Engineering,0.8487697539507901,0.5080026675558519,0.6762254084694899,0.9693877551020408,0.12597636691367914,0.154,0.2966593318663734,0.988,no,yes,Bachelor's,,0.7777777777777778,0.24000000000000005,A,High
Male,18,Engineering,0.22964592918583723,0.9071357119039679,0.6490496832277427,0.49617192404510324,0.425195273382736,0.487,0.9343868773754751,0.4640000000000001,no,yes,PhD,,0.6666666666666666,0.41999999999999993,F,High
Male,20,CS,0.817363472694539,0.15955318439479826,0.8019339779926641,0.042617046818727536,0.011415982375325463,0.765,0.7213442688537707,0.5840000000000001,no,no,High School,,0.6666666666666666,0.6,B,High
Female,20,Engineering,0.2348469693938788,0.6900633544514838,0.616372124041347,0.13685474189675875,0.46204686561185654,0.643,0.9559911982396478,0.136,yes,yes,Master's,,0.5555555555555556,0.14000000000000004,B,Medium
Male,22,CS,0.676735347069414,0.5940313437812603,0.15688562854284754,0.48599439775910375,0.5229321049469258,0.885,0.8745749149829967,0.76,no,yes,High School,,0.8888888888888888,0.9600000000000002,C,High
Female,22,Engineering,0.4304860972194439,0.748916305435145,0.8534511503834611,0.20788315326130452,0.621870618866413,0.75,0.7545509101820365,0.22,no,no,PhD,,0.3333333333333333,0.1,A,Medium
Male,19,Mathematics,0.11442288457691535,0.1507169056352117,0.6275425141713904,0.803921568627451,0.09993991588223518,0.062,0.6969393878775754,0.32799999999999996,no,yes,PhD,,0.4444444444444444,0.74,C,Medium
Male,23,CS,0.714142828565713,0.9419806602200733,0.807935978659553,0.5734293717486993,0.18065291407971154,0.11299999999999999,0.8661732346469294,0.708,yes,yes,Bachelor's,,0.8888888888888888,0.05999999999999996,B,High
Male,19,Business,0.5085298950958791,0.6212070690230077,0.7744248082694232,0.6128451380552219,0.613458842379331,0.65,0.684136827365473,0.7120000000000001,no,yes,High School,,0.2222222222222222,0.1,A,Low
Male,19,CS,0.1764352870574115,0.847282427475825,0.2979326442147382,0.462985194077631,0.6585219307029841,0.238,0.1886377275455091,0.32,no,no,Bachelor's,,0.2222222222222222,0.6199999999999999,D,Low
Female,22,CS,0.3582716543308662,0.24674891630543508,0.07452484161387127,0.25610244097639046,0.025435609853795237,0.588,0.648129625925185,0.852,no,yes,PhD,,0.7777777777777778,0.45999999999999996,D,High
Female,24,CS,0.653130626125225,0.7395798599533178,0.1765588529509837,0.5896358543417366,0.5405567794912878,0.792,0.5149029805961193,0.7959999999999999,no,yes,PhD,,1.0,0.0,B,High
Female,24,CS,0.23384676935387086,0.7812604201400466,0.092864288096032,0.7172869147659062,0.7854996995794112,0.577,0.9817963592718545,0.616,no,yes,Master's,,0.5555555555555556,0.4,A,Medium
Female,24,CS,0.1834366873374675,0.3976325441813938,0.24341447149049683,0.49617192404510324,0.06869617464450231,0.41500000000000004,0.5099019803960793,0.18,no,yes,PhD,,0.1111111111111111,0.25999999999999995,F,Low
Male,23,CS,0.5085298950958791,0.38412804268089357,0.4596532177392463,0.5052020808323329,0.41317844982976165,0.646,0.03820764152830573,0.904,no,yes,Master's,,0.2222222222222222,0.8800000000000001,A,Low
Male,22,Engineering,0.47149429885977195,0.658052684228076,0.9071357119039679,0.8399359743897559,0.3264570398557981,0.144,0.2640528105621125,0.528,no,yes,High School,,0.7777777777777778,0.7,A,High
Female,18,CS,0.428485697139428,0.09336445481827277,0.8722907635878624,0.1486594637855142,0.9142799919887845,0.7230000000000001,0.9173834766953392,0.376,no,yes,PhD,,0.4444444444444444,0.74,B,Medium
Female,21,Engineering,0.23364672934586916,0.7359119706568856,0.7189063021007003,0.5454181672669068,0.18545964350090124,0.697,0.9623924784956992,0.9279999999999999,no,yes,High School,,0.1111111111111111,0.9600000000000002,D,Low
Male,21,Mathematics,0.053410682136427315,0.042847615871957324,0.024174724908302813,0.34853941576630654,0.31824554376126585,0.514,0.7283456691338268,0.972,yes,yes,PhD,,0.2222222222222222,0.7,D,Low
Male,18,Engineering,0.4290858171634326,0.19073024341447145,0.34144714904968315,0.7030812324929971,0.8990586821550172,0.279,0.056611322264453,0.716,no,no,High School,,0.1111111111111111,0.15999999999999998,C,Low
Female,24,CS,0.7881576315263052,0.6643881293764586,0.6825608536178726,0.018807523009203634,0.33046264770678957,0.798,0.02340468093618727,0.792,yes,yes,PhD,,0.4444444444444444,0.9399999999999998,A,Medium
Female,21,CS,0.7151430286057212,0.0983661220406802,0.12904301433811272,0.6706682673069226,0.5315441618265571,0.511,0.4794958991798361,0.24799999999999997,no,yes,PhD,,0.4444444444444444,0.11999999999999993,A,Medium
Female,23,Business,0.8607721544308863,0.9721573857952651,0.8014338112704233,0.10284113645458183,0.032445423593030195,0.059,0.9995999199839969,0.26,no,yes,PhD,,0.8888888888888888,0.2,B,High
Male,22,Engineering,0.009401880376075191,0.8686228742914304,0.9148049349783262,0.0648259303721489,0.9857800921289807,0.9189999999999999,0.8691738347669533,0.568,no,yes,PhD,,0.5555555555555556,0.2800000000000001,C,Medium
Female,21,Engineering,0.966393278655731,0.6265421807269089,0.3542847615871957,0.724889955982393,0.8255557780893251,0.768,0.9331866373274654,0.9840000000000001,no,yes,PhD,,0.1111111111111111,0.18000000000000008,A,Low
Female,23,CS,0.34126825365073005,0.8192730910303434,0.7060686895631876,0.6406562625050019,0.6346885639895855,0.585,0.6235247049409883,0.7440000000000001,no,yes,Master's,,0.0,0.019999999999999928,C,Low
Female,22,Engineering,0.9903980796159231,0.8877959319773258,0.148216072024008,0.8953581432573029,0.06028439815742036,0.437,0.8591718343668733,0.7440000000000001,no,no,High School,,0.6666666666666666,0.45999999999999996,A,High
Female,23,CS,0.2524504900980197,0.25958652884294764,0.6910636878959653,0.5198079231692677,0.07430402563589028,0.96,0.3194638927785558,0.256,no,yes,PhD,,0.6666666666666666,0.68,A,High
Female,18,Mathematics,0.5085298950958791,0.849616538846282,0.021507169056352103,0.5302120848339336,0.5451632285199279,0.775,0.02720544108821763,0.42,no,yes,Master's,,1.0,0.41999999999999993,F,High
Male,19,Business,0.35387077415483104,0.19489829943314432,0.1508836278759586,0.7072829131652659,0.2847987182054877,0.5349999999999999,0.9181836367273454,0.344,no,yes,Master's,,0.5555555555555556,0.24000000000000005,D,Medium
Female,18,CS,0.35567113422684554,0.4134711570523507,0.7100700233411137,0.3235294117647059,0.6230723012217104,0.653,0.21824364872974603,0.304,no,yes,PhD,,0.1111111111111111,0.8800000000000001,B,Low
Male,21,Engineering,0.8421684336867373,0.5585195065021673,0.7120706902300765,0.03701480592236897,0.5984378129381134,0.281,0.7283456691338268,0.732,no,yes,Bachelor's,,0.7777777777777778,0.38000000000000006,A,High
Female,22,CS,0.5085298950958791,0.7140713571190396,0.6413804601533843,0.23009203681472587,0.839174844782696,0.196,0.6589317863572716,0.1,no,yes,High School,,0.3333333333333333,0.8399999999999999,B,Medium
Female,23,Engineering,0.9921984396879375,0.030176725575191767,0.4774924974991664,0.23809523809523805,0.2811936711395953,0.273,0.15803160632126423,0.16399999999999998,no,yes,Bachelor's,,0.6666666666666666,0.18000000000000008,A,High
Female,21,Business,0.6135227045409083,0.2905968656218739,0.6750583527842613,0.335734293717487,0.5780092128980574,0.29300000000000004,0.19563912782556514,0.41200000000000003,yes,yes,Bachelor's,,0.7777777777777778,0.34,B,High
Male,21,Engineering,0.4630926185237047,0.6087029009669891,0.7740913637879294,0.9437775110044018,0.7778890446625277,0.74,0.328865773154631,0.304,no,yes,High School,,0.6666666666666666,0.8,C,High
Male,19,CS,0.5085298950958791,0.3574524841613871,0.9668222740913637,0.8051220488195276,0.49088724213899476,0.13999999999999999,0.7569513902780555,0.904,no,yes,PhD,,0.2222222222222222,0.040000000000000036,B,Low
Male,24,CS,0.9965993198639728,0.7752584194731577,0.888962987662554,0.9363745498199278,0.8311636290807132,0.778,0.03900780156031212,0.2,yes,yes,PhD,,0.7777777777777778,0.9199999999999999,A,High
Female,21,Business,0.5515103020604121,0.65188396132044,0.7947649216405468,0.998999599839936,0.13078309633486887,0.523,0.40688137627525495,0.24799999999999997,no,yes,Master's,,0.3333333333333333,0.4,F,Medium
Female,19,Engineering,0.7003400680136026,0.23441147049016342,0.6950650216738912,0.43397358943577424,0.7342279190867215,0.385,0.6651330266053211,0.18,no,yes,PhD,,0.7777777777777778,0.9800000000000001,A,High
Male,22,Engineering,0.40668133626725356,0.14604868289429807,0.5743581193731244,0.22709083633453384,0.9437212096935712,0.3,0.17123424684936991,0.86,yes,yes,Bachelor's,,0.4444444444444444,0.7,F,Medium
Male,22,CS,0.5477095419083817,0.6292097365788595,0.12070690230076694,0.5602240896358543,0.331664330062087,0.513,0.1192238447689538,0.204,yes,no,PhD,,0.8888888888888888,0.9399999999999998,B,High
Female,23,CS,0.9425885177035406,0.450650216738913,0.1655551850616872,0.8815526210484194,0.36631283797316233,0.318,0.3900780156031208,0.35200000000000004,yes,yes,PhD,,0.2222222222222222,0.05999999999999996,B,Low
Male,24,Mathematics,0.1662332466493299,0.16905635211737247,0.8206068689563187,0.49617192404510324,0.08311636290807128,0.429,0.28645729145829163,0.6679999999999999,yes,yes,PhD,,0.1111111111111111,0.72,D,Low
Female,19,Engineering,0.2922584516903382,0.32644214738246075,0.8036012004001334,0.5056022408963584,0.6416983777288203,0.739,0.6489297859571915,0.07600000000000001,yes,yes,Bachelor's,,0.3333333333333333,0.8800000000000001,A,Medium
Male,18,Engineering,0.1518303660732147,0.3031010336778926,0.614704901633878,0.134453781512605,0.5525736030442621,0.626,0.9695939187837568,0.816,yes,yes,PhD,,0.1111111111111111,0.9800000000000001,C,Low
Male,22,Engineering,0.7921584316863373,0.10820273424474827,0.4389796598866288,0.42056822729091625,0.03985579811736436,0.748,0.004200840168033623,0.708,no,yes,Master's,,0.1111111111111111,0.040000000000000036,A,Low
Male,24,Business,0.06181236247249457,0.5470156718906302,0.026008669556518874,0.49617192404510324,0.7526537152012819,0.713,0.9023804760952191,0.26,no,yes,PhD,,0.0,0.08000000000000007,F,Low
Female,23,CS,0.08141628325665133,0.7639213071023673,0.3272757585861954,0.35174069627851134,0.829761666332866,0.8150000000000001,0.43308661732346465,0.392,yes,yes,Master's,,0.7777777777777778,0.74,D,High
Female,18,CS,0.2982596519303861,0.5756918972990996,0.420806935645215,0.8875550220088034,0.9078710194271982,0.202,0.6639327865573116,0.62,yes,yes,Bachelor's,,0.0,0.040000000000000036,D,Low
Male,22,Engineering,0.5141028205641127,0.8266088696232077,0.4859953317772592,0.05942376950780309,0.5459643500901263,0.9949999999999999,0.8509701940388077,0.948,no,no,PhD,,0.7777777777777778,0.019999999999999928,B,High
Female,22,Engineering,0.5085298950958791,0.12754251417139043,0.9296432144048016,0.9725890356142456,0.4526336871620268,0.476,0.5733146629325866,0.628,yes,yes,Bachelor's,,0.8888888888888888,0.54,D,High
Female,23,Business,0.5085298950958791,0.43581193731243745,0.10870290096698904,0.49617192404510324,0.876827558582015,0.718,0.09721944388877773,0.252,yes,yes,PhD,,0.5555555555555556,0.5199999999999999,A,Medium
Female,23,Business,0.9573914782956592,0.6095365121707236,0.5190063354451483,0.9459783913565426,0.39855798117364327,0.678,0.14042808561712347,0.48400000000000004,yes,yes,PhD,,0.6666666666666666,0.6199999999999999,A,High
Female,20,CS,0.9527905581116224,0.6762254084694899,0.3681227075691897,0.5482192877150861,0.6557180052072902,0.5660000000000001,0.7891578315663131,0.44799999999999995,yes,yes,Master's,,0.5555555555555556,0.019999999999999928,A,Medium
Male,21,CS,0.27925585117023405,0.6960653551183728,0.9904968322774257,0.7026810724289716,0.6156619266973763,0.9960000000000001,0.22884576915383084,0.532,no,yes,PhD,,0.0,0.5,A,Low
Female,21,Mathematics,0.7315463092618524,0.7292430810270089,0.8621207069023006,0.18727490996398558,0.3721209693571,0.217,0.5689137827565514,0.52,yes,yes,PhD,,0.0,0.2800000000000001,A,Low
Female,18,Engineering,0.5785157031406283,0.6517172390796933,0.4389796598866288,0.6544617847138854,0.08632084918886447,0.422,0.42788557711542324,0.364,no,yes,PhD,,0.0,0.76,B,Low
Male,21,Engineering,0.23724744948989795,0.09419806602200731,1.0,0.8823529411764705,0.020829160825155204,0.128,0.30346069213842786,0.872,no,yes,Master's,,0.2222222222222222,0.34,D,Low
Female,18,Engineering,0.26205241048209643,0.695565188396132,0.5141713904634878,0.13945578231292513,0.42819947927097934,0.182,0.7869573914782956,0.332,no,yes,Bachelor's,,0.6666666666666666,0.36,B,High
Female,24,Engineering,0.49109821964392886,0.725075025008336,0.1672224074691564,0.12705082032813128,0.48127378329661535,0.713,0.7311462292458493,0.528,no,yes,PhD,,0.7777777777777778,0.6599999999999999,B,High
Female,22,CS,0.41908381676335255,0.9938312770923641,0.5560186728909635,0.30412164865946384,0.8231524133787302,0.005,0.6461292258451691,0.26,yes,yes,Bachelor's,,0.0,0.6599999999999999,D,Low
Male,20,Business,0.29105821164232853,0.693564521507169,0.22624208069356452,0.1618647458983594,0.4143801321850591,0.89,0.3724744948989797,0.436,no,yes,PhD,,0.5555555555555556,0.05999999999999996,B,Medium
